"","names","rating","sex"
"2144","Extreme Measures (1996)",3.14285714285714,"M"
"2145","Eye for an Eye (1996)",2.94736842105263,"M"
"2146","Eye of Vichy, The (Oeil de Vichy, L') (1993)",NA,"M"
"2147","Face/Off (1997)",3.75172413793103,"M"
"2148","Faces (1968)",3,"M"
"2149","Fair Game (1995)",2.22222222222222,"M"
"2150","FairyTale: A True Story (1997)",2.88235294117647,"M"
"2151","Faithful (1996)",3.6,"M"
"2152","Fall (1997)",1,"M"
"2153","Fallen (1998)",3.16666666666667,"M"
"2154","Falling in Love Again (1980)",1,"M"
"2155","Family Thing, A (1996)",3.58620689655172,"M"
"2156","Fan, The (1996)",2.86363636363636,"M"
"2157","Fantasia (1940)",3.68292682926829,"M"
"2158","Far From Home: The Adventures of Yellow Dog (1995)",3.75,"M"
"2159","Farewell My Concubine (1993)",3.96875,"M"
"2160","Farewell to Arms, A (1932)",3.88888888888889,"M"
"2161","Fargo (1996)",4.20104438642298,"M"
"2162","Farinelli: il castrato (1994)",3.14285714285714,"M"
"2163","Farmer & Chase (1995)",4,"M"
"2164","Fast, Cheap & Out of Control (1997)",3.41666666666667,"M"
"2165","Faster Pussycat! Kill! Kill! (1965)",2.66666666666667,"M"
"2166","Fatal Instinct (1993)",2.58333333333333,"M"
"2167","Father of the Bride (1950)",3.54545454545455,"M"
"2168","Father of the Bride Part II (1995)",2.76190476190476,"M"
"2169","Fathers' Day (1997)",2.35294117647059,"M"
"2170","Faust (1994)",4.2,"M"
"2171","Fausto (1993)",4,"M"
"2172","Favor, The (1994)",2,"M"
"2173","Fear (1996)",3.12903225806452,"M"
"2174","Fear of a Black Hat (1993)",3,"M"
"2175","Fear, The (1995)",NA,"M"
"2176","Fearless (1993)",3.21052631578947,"M"
"2177","Feast of July (1995)",2.66666666666667,"M"
"2178","Feeling Minnesota (1996)",2.57692307692308,"M"
"2179","Female Perversions (1996)",2.66666666666667,"M"
"2180","Field of Dreams (1989)",3.65131578947368,"M"
"2181","Fierce Creatures (1997)",3.16216216216216,"M"
"2182","Fifth Element, The (1997)",3.57232704402516,"M"
"2183","Fille seule, La (A Single Girl) (1995)",4.33333333333333,"M"
"2184","Fire Down Below (1997)",2.94285714285714,"M"
"2185","Fire on the Mountain (1996)",3,"M"
"2186","Firestorm (1998)",2.76923076923077,"M"
"2187","Firm, The (1993)",3.27826086956522,"M"
"2188","First Kid (1996)",2.74074074074074,"M"
"2189","First Knight (1995)",2.74603174603175,"M"
"2190","First Wives Club, The (1996)",2.74257425742574,"M"
"2191","Fish Called Wanda, A (1988)",3.78571428571429,"M"
"2192","Fled (1996)",2.6,"M"
"2193","Flesh and Bone (1993)",2.5,"M"
"2194","Flintstones, The (1994)",1.89473684210526,"M"
"2195","Flipper (1996)",2.16666666666667,"M"
"2196","Flirt (1995)",3.75,"M"
"2197","Flirting With Disaster (1996)",3.79411764705882,"M"
"2198","Flower of My Secret, The (Flor de mi secreto, La) (1995)",3,"M"
"2199","Flubber (1997)",2.83783783783784,"M"
"2200","Fluke (1995)",2.6,"M"
"2201","Fly Away Home (1996)",3.5377358490566,"M"
"2202","Fog, The (1980)",2.55,"M"
"2203","Fools Rush In (1997)",2.92307692307692,"M"
"2204","For Ever Mozart (1996)",1,"M"
"2205","For Love or Money (1993)",2.88888888888889,"M"
"2206","For Richer or Poorer (1997)",2.125,"M"
"2207","For the Moment (1994)",3,"M"
"2208","For Whom the Bell Tolls (1943)",4.05555555555556,"M"
"2209","Forbidden Christ, The (Cristo proibito, Il) (1950)",2.75,"M"
"2210","Forbidden Planet (1956)",3.91071428571429,"M"
"2211","Foreign Correspondent (1940)",3.78571428571429,"M"
"2212","Foreign Student (1994)",2,"M"
"2213","Forget Paris (1995)",3.10526315789474,"M"
"2214","Forrest Gump (1994)",3.8801652892562,"M"
"2215","Four Days in September (1997)",4,"M"
"2216","Four Rooms (1995)",3.10810810810811,"M"
"2217","Four Weddings and a Funeral (1994)",3.67021276595745,"M"
"2218","Fox and the Hound, The (1981)",3.075,"M"
"2219","Foxfire (1996)",2.81818181818182,"M"
"2220","Frankie Starlight (1995)",2,"M"
"2221","Free Willy (1993)",2.18181818181818,"M"
"2222","Free Willy 2: The Adventure Home (1995)",1.66666666666667,"M"
"2223","Free Willy 3: The Rescue (1997)",1.57142857142857,"M"
"2224","Freeway (1996)",3.39393939393939,"M"
"2225","French Kiss (1995)",3.17307692307692,"M"
"2226","French Twist (Gazon maudit) (1995)",3.19354838709677,"M"
"2227","Fresh (1994)",4.25,"M"
"2228","Friday (1995)",3.375,"M"
"2229","Fried Green Tomatoes (1991)",3.66315789473684,"M"
"2230","Frighteners, The (1996)",3.31395348837209,"M"
"2231","Frisk (1995)",2.66666666666667,"M"
"2232","From Dusk Till Dawn (1996)",3.16455696202532,"M"
"2233","Fugitive, The (1993)",4.01136363636364,"M"
"2234","Full Metal Jacket (1987)",3.76190476190476,"M"
"2235","Full Monty, The (1997)",3.88479262672811,"M"
"2236","Full Speed (1996)",3.33333333333333,"M"
"2237","Funeral, The (1996)",2.55555555555556,"M"
"2238","Funny Face (1957)",3.57142857142857,"M"
"2239","Further Gesture, A (1996)",NA,"M"
"2240","G.I. Jane (1997)",3.2755905511811,"M"
"2241","Gabbeh (1996)",3,"M"
"2242","Game, The (1997)",3.62962962962963,"M"
"2243","Gandhi (1982)",4.00662251655629,"M"
"2244","Gang Related (1997)",2.84615384615385,"M"
"2245","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",4.25,"M"
"2246","Gaslight (1944)",3.80769230769231,"M"
"2247","Gate of Heavenly Peace, The (1995)",4,"M"
"2248","Gattaca (1997)",3.64150943396226,"M"
"2249","Gay Divorcee, The (1934)",3.72727272727273,"M"
"2250","George of the Jungle (1997)",2.66964285714286,"M"
"2251","Georgia (1995)",2.8125,"M"
"2252","Germinal (1993)",3.66666666666667,"M"
"2253","Geronimo: An American Legend (1993)",3.33333333333333,"M"
"2254","Get on the Bus (1996)",3.35294117647059,"M"
"2255","Get Shorty (1995)",3.59146341463415,"M"
"2256","Getaway, The (1994)",2.25,"M"
"2257","Getting Away With Murder (1996)",1,"M"
"2258","Getting Even with Dad (1994)",1,"M"
"2259","Ghost (1990)",3.28181818181818,"M"
"2260","Ghost and Mrs. Muir, The (1947)",3.5625,"M"
"2261","Ghost and the Darkness, The (1996)",3.1304347826087,"M"
"2262","Ghost in the Shell (Kokaku kidotai) (1995)",3.72727272727273,"M"
"2263","Ghosts of Mississippi (1996)",3.23529411764706,"M"
"2264","Giant (1956)",3.77777777777778,"M"
"2265","Gigi (1958)",3.48275862068966,"M"
"2266","Gilligan's Island: The Movie (1998)",1.33333333333333,"M"
"2267","Girl 6 (1996)",2.71428571428571,"M"
"2268","Girl in the Cadillac (1995)",1,"M"
"2269","Girls Town (1996)",NA,"M"
"2270","Glass Shield, The (1994)",3,"M"
"2271","Glengarry Glen Ross (1992)",3.53571428571429,"M"
"2272","Glimmer Man, The (1996)",2.64285714285714,"M"
"2273","Glory (1989)",4.05882352941176,"M"
"2274","Go Fish (1994)",3.2,"M"
"2275","Godfather, The (1972)",4.33441558441558,"M"
"2276","Godfather: Part II, The (1974)",4.24852071005917,"M"
"2277","Gold Diggers: The Secret of Bear Mountain (1995)",2.5,"M"
"2278","Golden Earrings (1947)",4,"M"
"2279","GoldenEye (1995)",3.17857142857143,"M"
"2280","Gone Fishin' (1997)",2,"M"
"2281","Gone with the Wind (1939)",3.74358974358974,"M"
"2282","Good Man in Africa, A (1994)",3,"M"
"2283","Good Will Hunting (1997)",4.22302158273381,"M"
"2284","Good, The Bad and The Ugly, The (1966)",3.9504132231405,"M"
"2285","GoodFellas (1990)",3.98936170212766,"M"
"2286","Goofy Movie, A (1995)",3,"M"
"2287","Gordy (1995)",1,"M"
"2288","Grace of My Heart (1996)",3.16666666666667,"M"
"2289","Graduate, The (1967)",4.05142857142857,"M"
"2290","Grand Day Out, A (1992)",4.06,"M"
"2291","Grass Harp, The (1995)",3,"M"
"2292","Grateful Dead (1995)",3.5,"M"
"2293","Grease (1978)",3.14159292035398,"M"
"2294","Grease 2 (1982)",1.46153846153846,"M"
"2295","Great Day in Harlem, A (1994)",5,"M"
"2296","Great Dictator, The (1940)",4.09756097560976,"M"
"2297","Great Escape, The (1963)",4.13861386138614,"M"
"2298","Great Expectations (1998)",3.05263157894737,"M"
"2299","Great Race, The (1965)",3.30434782608696,"M"
"2300","Great White Hype, The (1996)",2.78260869565217,"M"
"2301","Gridlock'd (1997)",3.125,"M"
"2302","Grifters, The (1990)",3.54794520547945,"M"
"2303","Grosse Fatigue (1994)",4.5,"M"
"2304","Grosse Pointe Blank (1997)",3.69827586206897,"M"
"2305","Groundhog Day (1993)",3.81220657276995,"M"
"2306","Grumpier Old Men (1995)",2.9,"M"
"2307","Guantanamera (1994)",4,"M"
"2308","Guilty as Sin (1993)",2,"M"
"2309","Gumby: The Movie (1995)",2.75,"M"
"2310","Hackers (1995)",2.57692307692308,"M"
"2311","Half Baked (1998)",2.84615384615385,"M"
"2312","Halloween: The Curse of Michael Myers (1995)",2.16666666666667,"M"
"2313","Hamlet (1996)",4,"M"
"2314","Hana-bi (1997)",NA,"M"
"2315","Happy Gilmore (1996)",3.38532110091743,"M"
"2316","Hard Eight (1996)",4.23076923076923,"M"
"2317","Hard Rain (1998)",2.82608695652174,"M"
"2318","Hard Target (1993)",2.73684210526316,"M"
"2319","Harlem (1993)",2.75,"M"
"2320","Harold and Maude (1971)",3.8,"M"
"2321","Harriet the Spy (1996)",2.7037037037037,"M"
"2322","Hate (Haine, La) (1995)",3.52941176470588,"M"
"2323","Haunted World of Edward D. Wood Jr., The (1995)",3.83333333333333,"M"
"2324","He Walked by Night (1948)",4,"M"
"2325","Head Above Water (1996)",3.33333333333333,"M"
"2326","Hear My Song (1991)",3.66666666666667,"M"
"2327","Hearts and Minds (1996)",3.75,"M"
"2328","Heat (1995)",3.6,"M"
"2329","Heathers (1989)",3.63358778625954,"M"
"2330","Heaven & Earth (1993)",2.42857142857143,"M"
"2331","Heaven's Prisoners (1996)",2.375,"M"
"2332","Heavenly Creatures (1994)",3.67307692307692,"M"
"2333","Heavy (1995)",2,"M"
"2334","Heavy Metal (1981)",3.26229508196721,"M"
"2335","Heavyweights (1994)",1.85714285714286,"M"
"2336","Hedd Wyn (1992)",1,"M"
"2337","Heidi Fleiss: Hollywood Madam (1995) ",2.33333333333333,"M"
"2338","Hellraiser: Bloodline (1996)",2.2,"M"
"2339","Henry V (1989)",4.08988764044944,"M"
"2340","Herbie Rides Again (1974)",2.2,"M"
"2341","Hercules (1997)",3.44444444444444,"M"
"2342","Here Comes Cookie (1935)",2,"M"
"2343","Hideaway (1995)",2,"M"
"2344","High Noon (1952)",4.22058823529412,"M"
"2345","High School High (1996)",2.38095238095238,"M"
"2346","Higher Learning (1995)",3.04347826086957,"M"
"2347","Highlander (1986)",3.58730158730159,"M"
"2348","Highlander III: The Sorcerer (1994)",2.13333333333333,"M"
"2349","His Girl Friday (1940)",4,"M"
"2350","Hollow Reed (1996)",1.5,"M"
"2351","Homage (1995)",1,"M"
"2352","Home Alone (1990)",3.13461538461538,"M"
"2353","Home Alone 3 (1997)",1.84615384615385,"M"
"2354","Home for the Holidays (1995)",2.85714285714286,"M"
"2355","Homeward Bound II: Lost in San Francisco (1996)",2.55,"M"
"2356","Homeward Bound: The Incredible Journey (1993)",3.05714285714286,"M"
"2357","Hoodlum (1997)",2.89090909090909,"M"
"2358","Hoop Dreams (1994)",4.04166666666667,"M"
"2359","Horse Whisperer, The (1998)",4,"M"
"2360","Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",4,"M"
"2361","Hostile Intentions (1994)",NA,"M"
"2362","Hot Shots! Part Deux (1993)",2.77777777777778,"M"
"2363","Hotel de Love (1996)",3,"M"
"2364","Hour of the Pig, The (1993)",3.57142857142857,"M"
"2365","House Arrest (1996)",2.47058823529412,"M"
"2366","House of the Spirits, The (1993)",3.23076923076923,"M"
"2367","House of Yes, The (1997)",3.09090909090909,"M"
"2368","House Party 3 (1994)",2.14285714285714,"M"
"2369","Houseguest (1994)",2.64705882352941,"M"
"2370","How to Be a Player (1997)",2.73333333333333,"M"
"2371","How to Make an American Quilt (1995)",3.26829268292683,"M"
"2372","Howling, The (1981)",2.90625,"M"
"2373","Hudsucker Proxy, The (1994)",3.59770114942529,"M"
"2374","Hugo Pool (1997)",4,"M"
"2375","Hunchback of Notre Dame, The (1996)",3.34782608695652,"M"
"2376","Hungarian Fairy Tale, A (1987)",NA,"M"
"2377","Hunt for Red October, The (1990)",3.82702702702703,"M"
"2378","Hunted, The (1995)",2.5,"M"
"2379","Hurricane Streets (1998)",2.875,"M"
"2380","Hush (1998)",2,"M"
"2381","I Can't Sleep (J'ai pas sommeil) (1994)",2.5,"M"
"2382","I Don't Want to Talk About It (De eso no se habla) (1993)",4,"M"
"2383","I Know What You Did Last Summer (1997)",3,"M"
"2384","I Like It Like That (1994)",3,"M"
"2385","I Love Trouble (1994)",2.75,"M"
"2386","I Shot Andy Warhol (1996)",3.37931034482759,"M"
"2387","I, Worst of All (Yo, la peor de todas) (1990)",NA,"M"
"2388","I.Q. (1994)",3.26785714285714,"M"
"2389","I'll Do Anything (1994)",2.5,"M"
"2390","I'm Not Rappaport (1996)",2.69230769230769,"M"
"2391","Ice Storm, The (1997)",3.64102564102564,"M"
"2392","If Lucy Fell (1996)",2.88235294117647,"M"
"2393","Ill Gotten Gains (1997)",3,"M"
"2394","Immortal Beloved (1994)",3.31578947368421,"M"
"2395","In & Out (1997)",3.16774193548387,"M"
"2396","In Love and War (1996)",3,"M"
"2397","In the Army Now (1994)",2.2,"M"
"2398","In the Bleak Midwinter (1995)",3.69230769230769,"M"
"2399","In the Company of Men (1997)",3.74,"M"
"2400","In the Line of Duty 2 (1987)",2,"M"
"2401","In the Line of Fire (1993)",3.75373134328358,"M"
"2402","In the Mouth of Madness (1995)",2.8695652173913,"M"
"2403","In the Name of the Father (1993)",3.86585365853659,"M"
"2404","In the Realm of the Senses (Ai no corrida) (1976)",2,"M"
"2405","Incognito (1997)",4.33333333333333,"M"
"2406","Independence Day (ID4) (1996)",3.35603715170279,"M"
"2407","Indian in the Cupboard, The (1995)",2.79310344827586,"M"
"2408","Indian Summer (1996)",3.36363636363636,"M"
"2409","Indiana Jones and the Last Crusade (1989)",3.93280632411067,"M"
"2410","Infinity (1996)",2.75,"M"
"2411","Inkwell, The (1994)",3.5,"M"
"2412","Innocent Sleep, The (1995)",1,"M"
"2413","Innocents, The (1961)",4.25,"M"
"2414","Inspector General, The (1949)",3.92857142857143,"M"
"2415","Interview with the Vampire (1994)",3.1530612244898,"M"
"2416","Intimate Relations (1996)",3,"M"
"2417","Inventing the Abbotts (1997)",3.21428571428571,"M"
"2418","Invitation, The (Zaproszenie) (1986)",NA,"M"
"2419","Island of Dr. Moreau, The (1996)",2.21428571428571,"M"
"2420","It Could Happen to You (1994)",3.42857142857143,"M"
"2421","It Happened One Night (1934)",3.98245614035088,"M"
"2422","It Takes Two (1995)",NA,"M"
"2423","It's a Wonderful Life (1946)",4.06395348837209,"M"
"2424","It's My Party (1995)",3.07692307692308,"M"
"2425","Jack (1996)",2.95555555555556,"M"
"2426","Jack and Sarah (1995)",1.66666666666667,"M"
"2427","Jackal, The (1997)",3.15,"M"
"2428","Jackie Brown (1997)",3.71844660194175,"M"
"2429","Jackie Chan's First Strike (1996)",3.31404958677686,"M"
"2430","Jade (1995)",2.15384615384615,"M"
"2431","James and the Giant Peach (1996)",3.18681318681319,"M"
"2432","Jane Eyre (1996)",3.05263157894737,"M"
"2433","Jason's Lyric (1994)",3.16666666666667,"M"
"2434","Jaws (1975)",3.83333333333333,"M"
"2435","Jaws 2 (1978)",2.625,"M"
"2436","Jaws 3-D (1983)",2,"M"
"2437","Jean de Florette (1986)",4.19565217391304,"M"
"2438","Jefferson in Paris (1995)",2,"M"
"2439","Jeffrey (1995)",3.42105263157895,"M"
"2440","Jerky Boys, The (1994)",3.5,"M"
"2441","Jerry Maguire (1996)",3.70522388059702,"M"
"2442","Jimmy Hollywood (1994)",2.85714285714286,"M"
"2443","Jingle All the Way (1996)",2.15384615384615,"M"
"2444","JLG/JLG - autoportrait de décembre (1994)",1,"M"
"2445","Joe's Apartment (1996)",2.30555555555556,"M"
"2446","Johnny 100 Pesos (1993)",1.5,"M"
"2447","Johnny Mnemonic (1995)",2.65625,"M"
"2448","Johns (1996)",3,"M"
"2449","Journey of August King, The (1995)",1,"M"
"2450","Joy Luck Club, The (1993)",3.5,"M"
"2451","Jude (1996)",2.85714285714286,"M"
"2452","Judge Dredd (1995)",2.90625,"M"
"2453","Judgment Night (1993)",2.73913043478261,"M"
"2454","Jumanji (1995)",3.26086956521739,"M"
"2455","Jungle Book, The (1994)",3.46551724137931,"M"
"2456","Jungle2Jungle (1997)",2.31395348837209,"M"
"2457","Junior (1994)",2.89655172413793,"M"
"2458","Jupiter's Wife (1994)",NA,"M"
"2459","Jurassic Park (1993)",3.75376884422111,"M"
"2460","Juror, The (1996)",2.86666666666667,"M"
"2461","Jury Duty (1995)",1.71428571428571,"M"
"2462","Just Cause (1995)",3.04545454545455,"M"
"2463","Kalifornia (1993)",3.34146341463415,"M"
"2464","Kama Sutra: A Tale of Love (1996)",3.30769230769231,"M"
"2465","Kansas City (1996)",2.11764705882353,"M"
"2466","Kaspar Hauser (1993)",4.25,"M"
"2467","Kazaam (1996)",1.83333333333333,"M"
"2468","Keys to Tulsa (1997)",2.38888888888889,"M"
"2469","Kicked in the Head (1997)",2.4,"M"
"2470","Kicking and Screaming (1995)",3.11111111111111,"M"
"2471","Kid in King Arthur's Court, A (1995)",2.66666666666667,"M"
"2472","Kids (1995)",3.14285714285714,"M"
"2473","Kids in the Hall: Brain Candy (1996)",3.05172413793103,"M"
"2474","Kika (1993)",2,"M"
"2475","Killer (Bulletproof Heart) (1994)",4,"M"
"2476","Killer: A Journal of Murder (1995)",4,"M"
"2477","Killing Fields, The (1984)",4.15555555555556,"M"
"2478","Killing Zoe (1994)",3.51351351351351,"M"
"2479","Kim (1950)",3.66666666666667,"M"
"2480","King of New York (1990)",1,"M"
"2481","King of the Hill (1993)",3.66666666666667,"M"
"2482","Kingpin (1996)",3.21052631578947,"M"
"2483","Kiss Me, Guido (1997)",3.125,"M"
"2484","Kiss of Death (1995)",3.06666666666667,"M"
"2485","Kiss the Girls (1997)",3.33707865168539,"M"
"2486","Kissed (1996)",3.25,"M"
"2487","Kolya (1996)",3.90361445783133,"M"
"2488","Koyaanisqatsi (1983)",3.53488372093023,"M"
"2489","Kull the Conqueror (1997)",2.52777777777778,"M"
"2490","Kundun (1997)",3.70967741935484,"M"
"2491","L.A. Confidential (1997)",4.19909502262443,"M"
"2492","Lady of Burlesque (1943)",4,"M"
"2493","Ladybird Ladybird (1994)",3.5,"M"
"2494","Lamerica (1994)",4,"M"
"2495","Land and Freedom (Tierra y libertad) (1995)",NA,"M"
"2496","Land Before Time III: The Time of the Great Giving (1995) (V)",2,"M"
"2497","Larger Than Life (1996)",2.42857142857143,"M"
"2498","Lashou shentan (1992)",NA,"M"
"2499","Lassie (1994)",2,"M"
"2500","Last Action Hero (1993)",2.72549019607843,"M"
"2501","Last Dance (1996)",2.83333333333333,"M"
"2502","Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",2.66666666666667,"M"
"2503","Last Man Standing (1996)",2.67391304347826,"M"
"2504","Last of the Mohicans, The (1992)",3.57142857142857,"M"
"2505","Last Summer in the Hamptons (1995)",3,"M"
"2506","Last Supper, The (1995)",3.42222222222222,"M"
"2507","Last Time I Committed Suicide, The (1997)",2.6,"M"
"2508","Last Time I Saw Paris, The (1954)",3.66666666666667,"M"
"2509","Late Bloomers (1996)",3.5,"M"
"2510","Laura (1944)",4.16666666666667,"M"
"2511","Lawnmower Man 2: Beyond Cyberspace (1996)",1.66666666666667,"M"
"2512","Lawnmower Man, The (1992)",2.47916666666667,"M"
"2513","Lawrence of Arabia (1962)",4.30496453900709,"M"
"2514","Lay of the Land, The (1997)",1,"M"
"2515","Leading Man, The (1996)",5,"M"
"2516","Leave It to Beaver (1997)",1.8,"M"
"2517","Leaving Las Vegas (1995)",3.73094170403587,"M"
"2518","Legal Deceit (1997)",4.33333333333333,"M"
"2519","Legends of the Fall (1994)",3.3921568627451,"M"
"2520","Leopard Son, The (1996)",1,"M"
"2521","Letter From Death Row, A (1998)",5,"M"
"2522","Liar Liar (1997)",3.18023255813953,"M"
"2523","Liebelei (1933)",NA,"M"
"2524","Life Less Ordinary, A (1997)",3.14634146341463,"M"
"2525","Life with Mikey (1993)",2.2,"M"
"2526","Lightning Jack (1994)",2.875,"M"
"2527","Like Water For Chocolate (Como agua para chocolate) (1992)",3.82407407407407,"M"
"2528","Line King: Al Hirschfeld, The (1996)",3,"M"
"2529","Lion King, The (1994)",3.72903225806452,"M"
"2530","Little Big League (1994)",2.33333333333333,"M"
"2531","Little Buddha (1993)",3.23076923076923,"M"
"2532","Little City (1998)",5,"M"
"2533","Little Lord Fauntleroy (1936)",3,"M"
"2534","Little Odessa (1994)",2.5,"M"
"2535","Little Princess, A (1995)",3.95238095238095,"M"
"2536","Little Princess, The (1939)",4.66666666666667,"M"
"2537","Little Rascals, The (1994)",2.71428571428571,"M"
"2538","Little Women (1994)",3.4375,"M"
"2539","Live Nude Girls (1995)",3.14285714285714,"M"
"2540","Living in Oblivion (1995)",4,"M"
"2541","Loaded (1994)",2.4,"M"
"2542","Local Hero (1983)",3.90697674418605,"M"
"2543","Loch Ness (1995)",1,"M"
"2544","Locusts, The (1997)",1.75,"M"
"2545","Lone Star (1996)",4.0354609929078,"M"
"2546","Long Kiss Goodnight, The (1996)",3.47142857142857,"M"
"2547","Looking for Richard (1996)",3.7,"M"
"2548","Lord of Illusions (1995)",2.38095238095238,"M"
"2549","Losing Chase (1996)",3.4,"M"
"2550","Losing Isaiah (1995)",3,"M"
"2551","Lost Highway (1997)",3.1734693877551,"M"
"2552","Lost Horizon (1937)",3.92307692307692,"M"
"2553","Lost in Space (1998)",3.30769230769231,"M"
"2554","Lost World: Jurassic Park, The (1997)",2.90833333333333,"M"
"2555","Lotto Land (1995)",1,"M"
"2556","Love & Human Remains (1993)",3.625,"M"
"2557","Love Affair (1994)",3,"M"
"2558","Love and a .45 (1994)",3.5,"M"
"2559","Love and Death on Long Island (1997)",1,"M"
"2560","Love and Other Catastrophes (1996)",2.8,"M"
"2561","Love Bug, The (1969)",2.81081081081081,"M"
"2562","Love in the Afternoon (1957)",4,"M"
"2563","Love Is All There Is (1996)",3,"M"
"2564","Love Jones (1997)",3.08333333333333,"M"
"2565","Love Serenade (1996)",5,"M"
"2566","Love! Valour! Compassion! (1997)",3.61111111111111,"M"
"2567","Lover's Knot (1996)",1.5,"M"
"2568","Low Down Dirty Shame, A (1994)",2.625,"M"
"2569","Low Life, The (1994)",1,"M"
"2570","M (1931)",4.13513513513514,"M"
"2571","M. Butterfly (1993)",3.18181818181818,"M"
"2572","M*A*S*H (1970)",3.93037974683544,"M"
"2573","Ma vie en rose (My Life in Pink) (1997)",3.36363636363636,"M"
"2574","Machine, The (1994)",1.5,"M"
"2575","Mad City (1997)",3.12121212121212,"M"
"2576","Mad Dog Time (1996)",3,"M"
"2577","Mad Love (1995)",2,"M"
"2578","Madame Butterfly (1995)",3.4,"M"
"2579","Made in America (1993)",2.41176470588235,"M"
"2580","Madness of King George, The (1994)",3.82352941176471,"M"
"2581","Madonna: Truth or Dare (1991)",2.36363636363636,"M"
"2582","Magic Hour, The (1998)",4.25,"M"
"2583","Magnificent Seven, The (1954)",4.01980198019802,"M"
"2584","Major Payne (1994)",2.42857142857143,"M"
"2585","Malice (1993)",3.16666666666667,"M"
"2586","Mallrats (1995)",3.525,"M"
"2587","Maltese Falcon, The (1941)",4.2952380952381,"M"
"2588","Mamma Roma (1962)",4,"M"
"2589","Man from Down Under, The (1943)",NA,"M"
"2590","Man in the Iron Mask, The (1998)",3.44444444444444,"M"
"2591","Man of No Importance, A (1994)",3.6,"M"
"2592","Man of the House (1995)",2.14285714285714,"M"
"2593","Man of the Year (1995)",3,"M"
"2594","Man Who Knew Too Little, The (1997)",2.97619047619048,"M"
"2595","Man Who Would Be King, The (1975)",4.11940298507463,"M"
"2596","Man Without a Face, The (1993)",3.35555555555556,"M"
"2597","Manchurian Candidate, The (1962)",4.25,"M"
"2598","Manhattan (1979)",3.80882352941176,"M"
"2599","Manhattan Murder Mystery (1993)",3.72727272727273,"M"
"2600","Manny & Lo (1996)",3.2,"M"
"2601","Manon of the Spring (Manon des sources) (1986)",4.14634146341463,"M"
"2602","Margaret's Museum (1995)",3.5,"M"
"2603","Mark of Zorro, The (1940)",3.5,"M"
"2604","Marked for Death (1990)",2.55,"M"
"2605","Marlene Dietrich: Shadow and Light (1996) ",5,"M"
"2606","Mars Attacks! (1996)",2.86705202312139,"M"
"2607","Marvin's Room (1996)",3.52083333333333,"M"
"2608","Mary Poppins (1964)",3.69421487603306,"M"
"2609","Mary Reilly (1996)",2.45833333333333,"M"
"2610","Mary Shelley's Frankenstein (1994)",2.93333333333333,"M"
"2611","Mask, The (1994)",3.16504854368932,"M"
"2612","Mat' i syn (1997)",1,"M"
"2613","MatchMaker, The (1997)",2.93939393939394,"M"
"2614","Matilda (1996)",3.17391304347826,"M"
"2615","Maverick (1994)",3.44,"M"
"2616","Maximum Risk (1996)",2.78947368421053,"M"
"2617","Maya Lin: A Strong Clear Vision (1994)",4.33333333333333,"M"
"2618","Maybe, Maybe Not (Bewegte Mann, Der) (1994)",3.5,"M"
"2619","McHale's Navy (1997)",2.14035087719298,"M"
"2620","Mediterraneo (1991)",3.78571428571429,"M"
"2621","Meet John Doe (1941)",3.90909090909091,"M"
"2622","Meet Me in St. Louis (1944)",3.31818181818182,"M"
"2623","Meet Wally Sparks (1997)",2.16666666666667,"M"
"2624","Men in Black (1997)",3.78026905829596,"M"
"2625","Men of Means (1998)",NA,"M"
"2626","Men With Guns (1997)",4,"M"
"2627","Menace II Society (1993)",3.53658536585366,"M"
"2628","Mercury Rising (1998)",3.6,"M"
"2629","Metisse (Café au Lait) (1993)",2.4,"M"
"2630","Metro (1997)",2.96774193548387,"M"
"2631","Miami Rhapsody (1995)",2.90909090909091,"M"
"2632","Michael (1996)",3.11842105263158,"M"
"2633","Michael Collins (1996)",3.50769230769231,"M"
"2634","Microcosmos: Le peuple de l'herbe (1996)",3.81818181818182,"M"
"2635","Midnight Dancers (Sibak) (1994)",2.8,"M"
"2636","Midnight in the Garden of Good and Evil (1997)",3.03846153846154,"M"
"2637","Mighty Aphrodite (1995)",3.47727272727273,"M"
"2638","Mighty Morphin Power Rangers: The Movie (1995)",2.42857142857143,"M"
"2639","Mighty, The (1998)",1,"M"
"2640","Milk Money (1994)",2.5,"M"
"2641","Mille bolle blu (1993)",1,"M"
"2642","Miller's Crossing (1990)",3.72058823529412,"M"
"2643","Mimic (1997)",2.83132530120482,"M"
"2644","Mina Tannenbaum (1994)",3,"M"
"2645","Miracle on 34th Street (1994)",3.73015873015873,"M"
"2646","Mirage (1995)",NA,"M"
"2647","Mirror Has Two Faces, The (1996)",2.92592592592593,"M"
"2648","Mission: Impossible (1996)",3.26315789473684,"M"
"2649","Misérables, Les (1995)",3.8,"M"
"2650","Mixed Nuts (1994)",2.27272727272727,"M"
"2651","Modern Affair, A (1995)",1,"M"
"2652","Moll Flanders (1996)",3.04,"M"
"2653","Mondo (1996)",3,"M"
"2654","Money Talks (1997)",2.72916666666667,"M"
"2655","Money Train (1995)",2.48648648648649,"M"
"2656","Month by the Lake, A (1995)",3.66666666666667,"M"
